0,0.003912911567318799
1,0.659474624641028
2,0.6905565340110946
3,0.694458509332591
4,0.7199348897589397
5,0.7234892011562726
6,0.7248653998999555
7,0.7295504253872755
8,0.7336440193306514
9,0.7348505664597277
10,0.742134169187543
11,0.7428722574813648
12,0.742888128230613
13,0.7433878914295826
14,0.7445616770790072
15,0.7451507693611529
16,0.7455660474028958
17,0.7575099479667837
18,0.7578046870772642
19,0.7582772573423483
20,0.7589178330748465
21,0.7590284754321986
22,0.7591041588215419
23,0.759213304681446
24,0.7592391625820821
25,0.7596260229249235
26,0.7602813667243399
27,0.7605000601355689
28,0.7605782757561195
29,0.7663454854964589
30,0.7664142771212401
31,0.7667906265385865
32,0.7669789095464172
33,0.7672769882090968
34,0.7675823170080952
35,0.767689434720143
36,0.76794037765137
37,0.7682135514459986
38,0.7682626759437955
39,0.7683999874609265
40,0.7686126318719457
41,0.7686396751560867
42,0.7707202713102614
43,0.7711010393332303
44,0.7712193728998334
45,0.7713962904033638
46,0.7715336176730996
47,0.7717592382922509
48,0.7718184129518548
49,0.7718335827101932
50,0.771833866257078
51,0.771833866257078
52,0.7719018544990186
53,0.7735255384771941
54,0.7735255384771941
55,0.7735440950455458
56,0.774183012816398
57,0.77423522876287
58,0.7742695733792951
59,0.7743138736418987
60,0.7744272530143195
61,0.7747604087895437
62,0.7747638822388827
63,0.7747922054221564
64,0.7747922054221564
65,0.7748527544965215
66,0.7748691805250858
67,0.7748817707944026
68,0.7771983449053276
69,0.7772002273415908
70,0.7772939041436671
71,0.7773115785661548
72,0.7773227629155011
73,0.7808497671725639
74,0.7808497671725639
75,0.7808525947651099
76,0.7808406345999819
77,0.7808388151741376
78,0.7808758416715151
79,0.7823301733345733
80,0.7823301733345733
81,0.7823305395826329
82,0.7824750894216296
83,0.7824750894216296
84,0.7824750894216296
85,0.7824945320739966
86,0.7826212105829463
87,0.7826254007757999
88,0.7826561577365019
89,0.7829005475841687
90,0.7829005475841687
91,0.7829078961742673
92,0.7829421265843085
93,0.7830079055234384
94,0.7830772169841751
95,0.7831295668277872
96,0.7831602174584075
97,0.7831602174584075
98,0.7833949155160246
99,0.7834856387047172
100,0.7834914592921586
