0,0.01290849765027698
1,0.613644996308034
2,0.6277787918633659
3,0.6586182466814371
4,0.668677184017295
5,0.6713796891105003
6,0.6725152463237245
7,0.6767077924806131
8,0.6789234181584081
9,0.6801553827342287
10,0.6808176266112733
11,0.6888188159297428
12,0.688926975565318
13,0.6895280731362008
14,0.6912782767639967
15,0.6914221681063751
16,0.6920139090806101
17,0.6926087741289189
18,0.6962152985578837
19,0.6970438441035943
20,0.6971236585441932
21,0.6985928130552679
22,0.7018509669167832
23,0.7032648215623245
24,0.707532795297008
25,0.7075627838245163
26,0.7124170061415787
27,0.7160917314714342
28,0.7168113375058904
29,0.7168797308634578
30,0.7169948211499286
31,0.716995361254683
32,0.7182907509723085
33,0.7279426614807802
34,0.7281434276254172
35,0.728194326944633
36,0.7284649710593185
37,0.728577527976478
38,0.7393888275250476
39,0.7396385847619174
40,0.7400763771200085
41,0.7401886504061775
42,0.7425077117292413
43,0.7426498899465936
44,0.742940840918141
45,0.7430425911903877
46,0.7470540632565166
47,0.7473027108474078
48,0.7473126224995488
49,0.7473353104002847
50,0.7474196509616954
51,0.7474134129809392
52,0.7474533488807049
53,0.7474223308244097
54,0.7474647050506004
55,0.7474469967923656
56,0.7474436205546129
57,0.7475162100466144
58,0.7475284088310503
59,0.7475069739118755
60,0.747519025004466
61,0.7475649370780768
62,0.7475323492184869
63,0.7474860419629734
64,0.7474660819891675
65,0.747578656809289
66,0.7475338320676898
67,0.7477232144112184
68,0.7478152362619056
69,0.7479460448331688
70,0.7480062071237096
71,0.74816123057178
72,0.7509432590510341
73,0.7509314952622111
74,0.7509107006545671
75,0.7508847506415428
76,0.7511259548834722
77,0.7512546108870221
78,0.7513352995024929
79,0.7513574430228169
80,0.7514753359231676
81,0.7515184670688063
82,0.7515540100199096
83,0.7526069803166514
84,0.7526526112521713
85,0.7528440080451657
86,0.7528704628613473
87,0.7528622067580358
88,0.7528839290440102
89,0.754878113887029
90,0.7548558707722063
91,0.7548783974763471
92,0.754900191599271
93,0.7549705152368372
94,0.7551110878209966
95,0.7552375088161156
96,0.7552685854116583
97,0.7553768232345055
98,0.7554885523024237
99,0.7554657606729763
100,0.7554657606729763
