0,3.53964724584202E-4
1,0.6232540525387559
2,0.6573130136347908
3,0.6602667296994722
4,0.6617386421260157
5,0.6694806733829772
6,0.6817526149364332
7,0.6854258127496768
8,0.6887015803835762
9,0.6895529418467619
10,0.6901025766658389
11,0.6910475476566602
12,0.6938496487140416
13,0.6967409035775528
14,0.6973693492271363
15,0.7020759537646701
16,0.7070018156011371
17,0.7111795091201703
18,0.7124982134353967
19,0.7242072042839892
20,0.7242959101831189
21,0.7248133710101367
22,0.7251481088336091
23,0.7324297495403134
24,0.7331782914831146
25,0.7332101285569194
26,0.7384077521227754
27,0.7385820590106291
28,0.7387779038493555
29,0.7389657919404281
30,0.7433057929148552
31,0.7435086389004792
32,0.7454314034524411
33,0.7454872616131927
34,0.7458294883913367
35,0.7525921578986194
36,0.7529493073408244
37,0.7530133212508626
38,0.7533240996311907
39,0.7533240996311907
40,0.7534326198663335
41,0.7575780676291886
42,0.7578428116632936
43,0.7579467825120646
44,0.7580171833126166
45,0.758146478710672
46,0.7583150560945541
47,0.758795149475392
48,0.7598582048130843
49,0.759919273322985
50,0.7614712302159891
51,0.7615168615046001
52,0.7615168615046001
53,0.7616912750293139
54,0.7641957391340435
55,0.7642711672414048
56,0.7645700971856615
57,0.764727959268393
58,0.7647267978602302
59,0.7655819159479712
60,0.7656439065527543
61,0.7656507044661798
62,0.7656507044661798
63,0.7656533176365813
64,0.7658828302524358
65,0.7658828302524358
66,0.766070532080733
67,0.7662112795497016
68,0.7663138949338996
69,0.7663292772655307
70,0.7663992230549971
71,0.7664505326169517
72,0.7664402906014354
73,0.7665373013520748
74,0.7670753515306945
75,0.7671672656163177
76,0.7671646056597728
77,0.7672591368891996
78,0.7672662180963433
79,0.7673809290221129
80,0.7673880984755629
81,0.7674438047683515
82,0.7674454991301715
83,0.7674774243428931
84,0.7675098776192394
85,0.7702023477562583
86,0.7703147999916166
87,0.7703246075607834
88,0.7703451042172137
89,0.7703558446991268
90,0.7703539279233107
91,0.7703970624826978
92,0.7703976594158334
93,0.7704213113231438
94,0.7705662464266337
95,0.7705928514692261
96,0.7705939655329549
97,0.7705904413364825
98,0.770593997037727
99,0.770687251355521
100,0.770770127337296
